,Index,Highest Charting Position,Number of Times Charted,Week of Highest Charting,Song Name,Streams,Artist,Artist Followers,Song ID,Genre,Release Date,Weeks Charted,Popularity,Danceability,Energy,Loudness,Speechiness,Acousticness,Liveness,Tempo,Duration (ms),Valence,Chord
252,253,81,8,2021-05-21--2021-05-28,malibu,"4,973,063",sangiovanni,384097,01hEpx8jnOG4q7nDK14Rhi,[],2021-05-13,"2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21",82,0.733,0.736,-5.123,0.111,0.028,0.131,147.897,166216,0.669,G
253,254,101,4,2021-06-11--2021-06-18,"Eladio Carrion: Bzrp Music Sessions, Vol. 40","4,965,913","Bizarrap, Eladio Carrion",3126961,1VauUM5CBX7nkLcgafQL2B,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino']",2021-06-09,"2021-07-02--2021-07-09
2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18",81,0.783,0.524,-6.455,0.0554,0.241,0.271,117.496,164896,0.839,F
254,255,117,27,2021-02-05--2021-02-12,Do I Wanna Know?,"4,938,586",Arctic Monkeys,12369079,5FVd6KXrgO9B3JPmC8OPst,"['garage rock', 'permanent wave', 'rock', 'sheffield indie']",2013-09-09,"2021-07-02--2021-07-09
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01",84,0.548,0.532,-7.596,0.0323,0.186,0.217,85.03,272394,0.405,F
255,256,43,2,2021-06-25--2021-07-02,LUMBERJACK,"11,756,283","Tyler, The Creator",6777818,0BiK5BbYNFLb88CCOxBFJe,"['hip hop', 'rap']",2021-06-25,"2021-06-25--2021-07-02
2021-06-18--2021-06-25",76,0.386,0.762,-6.341,0.564,0.122,0.527,170.691,138312,0.433,A
256,257,47,1,2021-06-25--2021-07-02,LEMONHEAD (feat. 42 Dugg),"11,380,679","Tyler, The Creator",6777818,5fbHRCsGpFIOLRtlhCRFDR,"['hip hop', 'rap']",2021-06-25,2021-06-25--2021-07-02,78,0.62,0.586,-6.612,0.212,0.155,0.535,137.131,130980,0.487,C#/Db
257,258,59,1,2021-06-25--2021-07-02,HOT WIND BLOWS (feat. Lil Wayne),"9,889,197","Tyler, The Creator",6777818,3JJL91ilRV6fXhKqu0FGXs,"['hip hop', 'rap']",2021-06-25,2021-06-25--2021-07-02,77,0.371,0.75,-5.382,0.402,0.601,0.482,173.456,155293,0.729,G
258,259,63,1,2021-06-25--2021-07-02,CORSO,"9,503,981","Tyler, The Creator",6777818,46oHvXwpEZOFX518we1nJD,"['hip hop', 'rap']",2021-06-25,2021-06-25--2021-07-02,77,0.703,0.845,-4.851,0.337,0.169,0.122,97.672,146482,0.745,A#/Bb
259,260,69,1,2021-06-25--2021-07-02,SWEET / I THOUGHT YOU WANTED TO DANCE (feat. Brent Faiyaz & Fana Hues),"9,142,721","Tyler, The Creator",6777818,3EG9FJ0ToLfgnc1IG2Z1wz,"['hip hop', 'rap']",2021-06-25,2021-06-25--2021-07-02,79,0.468,0.652,-4.912,0.0722,0.333,0.55,140.223,588139,0.39,C
260,261,73,1,2021-06-25--2021-07-02,SIR BAUDELAIRE (feat. DJ Drama),"8,884,283","Tyler, The Creator",6777818,4ydmav4vl7hebadtfZtMrg,"['hip hop', 'rap']",2021-06-25,2021-06-25--2021-07-02,75,0.467,0.635,-6.115,0.154,0.314,0.844,127.596,88625,0.51,G
261,262,82,1,2021-06-25--2021-07-02,MASSA,"8,218,423","Tyler, The Creator",6777818,2goHCrsDJaflEwQ930ef0o,"['hip hop', 'rap']",2021-06-25,2021-06-25--2021-07-02,74,0.685,0.855,-6.724,0.438,0.329,0.301,157.181,223719,0.46,C#/Db
262,263,85,1,2021-06-25--2021-07-02,RUNITUP (feat. Teezo Touchdown),"7,917,707","Tyler, The Creator",6777818,13HsOwrwTA5HgLuoaDHncP,"['hip hop', 'rap']",2021-06-25,2021-06-25--2021-07-02,75,0.665,0.469,-7.778,0.13,0.565,0.219,115.852,229565,0.142,A#/Bb
263,264,108,1,2021-06-25--2021-07-02,MANIFESTO (feat. Domo Genesis),"6,988,886","Tyler, The Creator",6777818,6qouBO0wJtYc3k7DfKRUBx,"['hip hop', 'rap']",2021-06-25,2021-06-25--2021-07-02,73,0.454,0.866,-5.348,0.391,0.121,0.167,92.463,175123,0.518,D
264,265,121,1,2021-06-25--2021-07-02,Get Into It (Yuh),"6,503,281",Doja Cat,8640063,0W6I02J9xcqK8MtSeosEXb,"['dance pop', 'pop']",2021-06-25,2021-06-25--2021-07-02,80,0.912,0.655,-6.029,0.162,0.315,0.0894,91.942,138293,0.793,G#/Ab
265,266,132,1,2021-06-25--2021-07-02,WILSHIRE,"6,268,542","Tyler, The Creator",6777818,1pbbsI2KGPOMu0HmuGccBu,"['hip hop', 'rap']",2021-06-25,2021-06-25--2021-07-02,73,0.555,0.712,-7.446,0.323,0.0451,0.182,78.958,515865,0.555,C#/Db
266,267,141,1,2021-06-25--2021-07-02,RISE! (feat. DAISY WORLD),"6,034,281","Tyler, The Creator",6777818,4Hta7Oy5W9HD0UgT1P8PPV,"['hip hop', 'rap']",2021-06-25,2021-06-25--2021-07-02,73,0.766,0.814,-3.367,0.0733,0.044,0.195,108.07,203588,0.481,D
267,268,165,1,2021-06-25--2021-07-02,Naked,"5,527,865",Doja Cat,8640063,0CsR9Y9SnC6ZWmekmVqSHz,"['dance pop', 'pop']",2021-06-25,2021-06-25--2021-07-02,75,0.733,0.862,-5.736,0.197,0.374,0.131,111.076,223560,0.536,G
268,269,50,3,2021-06-11--2021-06-18,Having Our Way (feat. Drake),"5,424,579",Migos,11690201,2NM0qHzx4Ohy8iXHEEgwlO,"['atl hip hop', 'pop rap', 'rap', 'trap']",2021-06-11,"2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18",79,0.927,0.538,-3.917,0.116,0.0312,0.0945,125.983,278191,0.221,C#/Db
269,270,176,1,2021-06-25--2021-07-02,Payday (feat. Young Thug),"5,393,789",Doja Cat,8640063,2HolBGR6tpiWI80MXoV1dJ,"['dance pop', 'pop']",2021-06-25,2021-06-25--2021-07-02,73,0.619,0.707,-5.791,0.0499,0.0366,0.13,168.995,212947,0.558,C#/Db
270,271,179,1,2021-06-25--2021-07-02,Been Like This,"5,362,817",Doja Cat,8640063,7y3xU9vEC1s8DSuuoSYKih,"['dance pop', 'pop']",2021-06-25,2021-06-25--2021-07-02,74,0.678,0.531,-5.029,0.0374,0.126,0.377,99.008,177373,0.176,A#/Bb
271,272,138,3,2021-06-18--2021-06-25,MILLE (feat. Orietta Berti),"5,341,887","Fedez, Achille Lauro",1650683,6qdMhG7pRFi0csRlFGvLE4,"['italian adult pop', 'italian pop']",2021-06-11,"2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18",82,0.527,0.764,-4.297,0.322,0.016,0.0273,184.339,175924,0.829,D
272,273,10,49,2020-08-14--2020-08-21,UN DIA (ONE DAY) (Feat. Tainy),"5,203,364","J Balvin, Dua Lipa, Bad Bunny",29051363,0EhpEsp4L0oRGM0vmeaN5e,"['latin', 'reggaeton', 'reggaeton colombiano']",2020-07-24,"2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31",83,0.571,0.693,-8.234,0.0545,0.00536,0.173,168.169,232253,0.393,F#/Gb
273,274,1,55,2020-08-07--2020-08-14,Savage Love (Laxed - Siren Beat),"5,108,950","Jawsh 685, Jason Derulo",100604,1xQ6trAsedVPCdbtDAmk0c,['nz pop'],2020-06-11,"2021-06-25--2021-07-02
2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19",82,0.767,0.481,-8.52,0.0803,0.234,0.269,150.076,171375,0.761,C
274,275,59,6,2021-05-28--2021-06-04,Poblado,"6,893,939","Crissin, Totoy El Frio, Natan & Shander",29051363,1WedZeiezCmCEOzLwhx0hV,"['latin', 'reggaeton', 'reggaeton colombiano']",2021-06-18,"2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21",89,0.813,0.809,-5.382,0.0846,0.102,0.377,93.005,393280,0.646,D#/Eb
275,276,17,30,2021-01-29--2021-02-05,Hecha Pa' Mi,"6,308,369",Boza,278679,3VvA1wSxukMLsvXoXtlwWx,['reggaeton'],2020-07-31,"2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04",83,0.725,0.756,-5.013,0.0572,0.362,0.103,100.07,186133,0.828,E
276,277,146,1,2021-06-18--2021-06-25,working,"5,666,770","Tate McRae, Khalid",1647262,31sSFHIe4NaxltVFOEIcTa,"['alt z', 'dance pop', 'pop', 'post-teen pop']",2021-06-17,2021-06-18--2021-06-25,80,0.783,0.435,-7.78,0.0588,0.282,0.0833,106.974,210220,0.512,G
277,278,112,3,2021-06-11--2021-06-18,Petrouchka (feat. PLK),"5,511,544",Soso Maness,289437,03y045SZqaC94yfXl1cU4E,"['francoton', 'french hip hop', 'pop urbaine', 'rap francais', 'rap marseille']",2021-06-04,"2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11",79,0.624,0.802,-4.818,0.311,0.0597,0.252,133.888,189933,0.818,F#/Gb
278,279,11,6,2021-05-14--2021-05-21,p r i d e . i s . t h e . d e v i l (with Lil Baby),"5,430,260",J. Cole,14097410,5W8jRrZ6tWrTrqnKRtIQBf,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",2021-05-14,"2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21",82,0.861,0.656,-7.867,0.425,0.104,0.0986,88.967,218210,0.331,E
279,280,6,6,2021-05-14--2021-05-21,m y . l i f e (with 21 Savage & Morray),"5,246,577",J. Cole,14097410,1D3z6HTiQsNmZxjl7F7eoG,"['conscious hip hop', 'hip hop', 'north carolina hip hop', 'rap']",2021-05-14,"2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21",82,0.597,0.587,-7.026,0.137,0.0622,0.214,140.021,218802,0.0753,G
280,281,96,77,2020-06-26--2020-07-03,Jocelyn Flores,"5,220,422",XXXTENTACION,29539807,7m9OqQk4RVRkw9JJdeAw96,"['emo rap', 'miami hip hop']",2017-08-25,"2021-06-18--2021-06-25
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",84,0.872,0.391,-9.144,0.242,0.469,0.297,134.021,119133,0.437,C
281,282,66,2,2021-06-11--2021-06-18,No Return (with The Kid LAROI & Lil Durk),"5,189,427",Polo G,4840346,23OYT3SFtoJqhiAUqktbc1,['chicago rap'],2021-06-11,"2021-06-18--2021-06-25
2021-06-11--2021-06-18",80,0.479,0.645,-7.336,0.302,0.135,0.0825,155.057,168729,0.381,F
282,283,1,78,2020-02-07--2020-02-14,The Box,"5,145,099",Roddy Ricch,6603627,0nbXyq5TXYPCO7pr3N8S4I,"['melodic rap', 'rap', 'trap']",2019-12-06,"2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",84,0.896,0.586,-6.687,0.0559,0.104,0.79,116.971,196653,0.642,A#/Bb
283,284,31,19,2021-03-26--2021-04-02,Wellerman - Sea Shanty / 220 KID x Billen Ted Remix,"5,124,606",Nathan Evans,140812,3iw6V4LH7yPj1ESORX9RIN,[],2021-01-21,"2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19",83,0.722,0.893,-3.255,0.0475,0.0441,0.0673,119.932,116750,0.439,C
284,285,170,13,2021-04-23--2021-04-30,Can't Hold Us - feat. Ray Dalton,"5,085,147",Macklemore & Ryan Lewis,2562082,3bidbhpOYeV4knp8AIu8Xn,"['modern rock', 'pop rap', 'seattle hip hop']",2012-10-09,"2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2019-12-27--2020-01-03",83,0.641,0.922,-4.457,0.0786,0.0291,0.0862,146.078,258343,0.847,D
285,286,6,26,2021-01-01--2021-01-08,Anyone,"5,079,587",Justin Bieber,1250353,2RwMwWo43LapkA4raptxaB,[],2021-08-13,"2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-01-31--2020-02-07",0,0.686,0.538,-8.026,0.0345,0.181,0.113,115.884,190779,0.584,D
286,287,39,45,2020-09-25--2020-10-02,my ex's best friend (with blackbear),"5,048,079",Machine Gun Kelly,3864419,7kDUspsoYfLkWnZR7qwHZl,"['ohio hip hop', 'pop rap']",2020-09-25,"2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14",83,0.731,0.675,-5.134,0.0434,0.00473,0.141,124.939,139461,0.298,F
287,288,133,20,2021-04-30--2021-05-07,Just the Way You Are,"5,043,647",Bruno Mars,32574754,7BqBn9nzAq8spo5e7cZ0dJ,"['dance pop', 'pop', 'post-teen pop']",2010-10-05,"2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12",80,0.637,0.843,-5.413,0.0432,0.0151,0.0876,109.012,220733,0.434,F
288,289,17,78,2020-04-24--2020-05-01,HIGHEST IN THE ROOM,"4,975,720",Travis Scott,17719446,3eekarcy7kvN4yt5ZFzltW,"['rap', 'slap house']",2019-10-04,"2021-06-18--2021-06-25
2021-06-11--2021-06-18
2021-06-04--2021-06-11
2021-05-28--2021-06-04
2021-05-21--2021-05-28
2021-05-14--2021-05-21
2021-05-07--2021-05-14
2021-04-30--2021-05-07
2021-04-23--2021-04-30
2021-04-16--2021-04-23
2021-04-09--2021-04-16
2021-04-02--2021-04-09
2021-03-26--2021-04-02
2021-03-19--2021-03-26
2021-03-12--2021-03-19
2021-03-05--2021-03-12
2021-02-26--2021-03-05
2021-02-19--2021-02-26
2021-02-12--2021-02-19
2021-02-05--2021-02-12
2021-01-29--2021-02-05
2021-01-22--2021-01-29
2021-01-15--2021-01-22
2021-01-08--2021-01-15
2021-01-01--2021-01-08
2020-12-25--2021-01-01
2020-12-18--2020-12-25
2020-12-11--2020-12-18
2020-12-04--2020-12-11
2020-11-27--2020-12-04
2020-11-20--2020-11-27
2020-11-13--2020-11-20
2020-11-06--2020-11-13
2020-10-30--2020-11-06
2020-10-23--2020-10-30
2020-10-16--2020-10-23
2020-10-09--2020-10-16
2020-10-02--2020-10-09
2020-09-25--2020-10-02
2020-09-18--2020-09-25
2020-09-11--2020-09-18
2020-09-04--2020-09-11
2020-08-28--2020-09-04
2020-08-21--2020-08-28
2020-08-14--2020-08-21
2020-08-07--2020-08-14
2020-07-31--2020-08-07
2020-07-24--2020-07-31
2020-07-17--2020-07-24
2020-07-10--2020-07-17
2020-07-03--2020-07-10
2020-06-26--2020-07-03
2020-06-19--2020-06-26
2020-06-12--2020-06-19
2020-06-05--2020-06-12
2020-05-29--2020-06-05
2020-05-22--2020-05-29
2020-05-15--2020-05-22
2020-05-08--2020-05-15
2020-05-01--2020-05-08
2020-04-24--2020-05-01
2020-04-17--2020-04-24
2020-04-10--2020-04-17
2020-04-03--2020-04-10
2020-03-27--2020-04-03
2020-03-20--2020-03-27
2020-03-13--2020-03-20
2020-03-06--2020-03-13
2020-02-28--2020-03-06
2020-02-21--2020-02-28
2020-02-14--2020-02-21
2020-02-07--2020-02-14
2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",84,0.598,0.427,-8.764,0.0317,0.0546,0.21,76.469,175721,0.0605,G
